"id","title","title_en","author","author_en","description","description_en","rating","age","age_en","genre","genre_en","date","completed","free","link"
756789,"손 잡아 볼래?","Do you want to hold my hand?","예타쿠","Yetaku","지난 생각을 하면 이불을 뻥뻥차게 만드는 똥차같은 전 연인들!만약, 연인과의 사랑의 결말을 알 수 있으면 똥차는 거르고손쉽게 운명같은 사람을 알 수 있지 않을까?그 궁금증, 해결해드립니다.","Ex-lovers who are like a shit truck that makes your blankets pop when you think about the past! If you could know the ending of your love with your lover, wouldn't you be able to easily filter out the shit trucks and get to know the person who is your destiny? We will solve that curiosity.",9.93,"전체연령가","all ages","스토리, 로맨스","story, romance","2021.12.31 22:58",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=756789"
739439,"손아귀","Hand","황정훈","Hwang Jeong-hoon","직장인 브이로그를 운영중인 소진.알 수 없는 살인사건에 휘말리다.","Sojin, who runs a vlog about her job, gets caught up in an unknown murder case.",9.93,"15세 이용가","15+","스토리, 스릴러","story, thriller","2021.02.03 23:23",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=739439"
644111,"손의 흔적","handprint","유성연","Yoo Seong-yeon","다른 사람의 문자대화를 마음대로 엿볼 수 있다?","Can you spy on other people's text conversations without permission?",9.28,"12세 이용가","12+","스토리, 드라마","story, drama","2016.02.14 23:23",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=644111"
792139,"솔트앤페퍼","Salt and pepper","소이","Soy","먹기 위해 사는 민후추와 살기 위해 먹는 소금지.소꿉친구지만 음식에 대한 가치관이 전혀 다른 두 사람.둘을 중심으로 펼쳐지는 자취 요리(?)와 캠퍼스 라이프(!)'서브 콤플렉스' 소이 작가의 신작!","Peppermint, who lives to eat, and salt pepper, who eats to live. Although they are childhood friends, they have completely different values about food. A new work by Soyi, the writer of 'Sub Complex', about cooking alone(?) and campus life(!) centered around the two!",9.97,"전체연령가","all ages","스토리, 로맨스","story, romance","2022.12.29 22:57",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=792139"
602922,"송곳 1~3부","Awl 1-3","최규석","Choi Kyu-seok","어쨌든 나는 세상 모든 곳에서 누군가의 걸림돌이었다.'세상에 대한 날카로운 시선.<대한민국 원주민>, <습지생태보고서>, <울기엔 좀 애매한>의 최규석 작가가 선보이는 웹툰 신작.","Anyway, I have been someone's stumbling block everywhere in the world.'A sharp perspective on the world. A new webtoon by Gyu-Seok Choi, the author of <Indigenous People of the Republic of Korea>, <Wetland Ecology Report>, and <A Little Ambiguous to Cry>.",9.96,"12세 이용가","12+","스토리, 드라마","story, drama","2015.03.16 23:35",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=602922"
660025,"송곳 4~5부","Awl 4-5 parts","최규석","Choi Kyu-seok","당신도 언제든 부당해고의 대상이 될 수 있다.강자의 '갑'질에 맞서는 우리 주변 '을'들의 이야기","You too can be subject to unfair dismissal at any time. The story of the 'eul' around us who stand up to the 'gap' of the strong",9.94,"12세 이용가","12+","스토리, 드라마","story, drama","2017.08.27 23:13",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=660025"
783054,"쇼미더럭키짱!","Show me the lucky one!","박태준 / 김성모","Park Tae-jun / Kim Seong-mo","고작 18살 나이로 부산을 꿇린 남자 강건마메마른 그의 가슴을 송두리째 불태울 존재가 나타났으니,그것은 '힙합'(Hip - hop)!래퍼가 되기 위해선 서울을 통합해야 하는 법!사나이 강건마! 오늘도 래퍼가 되기 위해 사람을 팬다!참고로 두 작가 모두 랩이 뭔지 모른다!","Kang Geon-ma, a man who conquered Busan at the age of just 18. The existence that will set his skinny heart on fire has appeared, and that is 'hip-hop'! In order to become a rapper, you must unify Seoul! Manly Kang Geon-ma! Today, too, he beats people to become a rapper! By the way, both writers do not know what rap is!",9.37,"15세 이용가","15+","에피소드, 액션","episode, action","2022.06.05 22:58",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=783054"
734348,"수능일기","College entrance exam diary","자까","To sleep","대학에 가면 모든게 행복할 줄 알았던...그 때의 처절했던 기억 속으로...","I thought everything would be happy when I went to college... Back to those bitter memories...",9.98,"전체연령가","all ages","에피소드, 개그","episode, gag","2019.11.13 19:20",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=734348"
15568,"수사9단","Investigation Division 9","김선권","Kim Seon-kwon","자칭 수사9단 홍달기 반장과 형편없는 정보에 정통한 정보통 형사,그리고 고집불통 강호진과 조양이 함께하는 황당수사일지.당황스러운 사건을 황당하게 해결해 버립니다.","An absurd investigation journal featuring the self-proclaimed 9th Investigation Team leader Hong Dal-gi, a detective with a wealth of information who is well-versed in poor information, and the stubborn Kang Ho-jin and Jo Yang. They solve embarrassing cases in absurd ways.",9.9,"15세 이용가","15+","옴니버스, 스릴러","omnibus, thriller","2011.12.22 00:16",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=15568"
802034,"수상한 문과장","Suspicious Section Chief","벚꽃그리고/은랑호 / 이지영","Cherry Blossoms and/Eunrangho/Lee Ji-young","발칙한 술주정으로 엮여버린 오피스 로맨스네 번째 남자에게 마저 차이고 이별 후유증을 앓고 있는 한시원 대리.매일 한대리의 일처리를 지적하는 비호감 문과장 때문에 자존감까지 바닥이다.쌓일 대로 쌓인 시원은 회식 날 문과장에게 술에 취해 삿대질을 하며 추태를 부리고…시원은 사과를 하려다 그만 문과장에게 말도 안 되는 고백을 하게 된다.당장 고백을 무르고 싶지만 문과장의 수락에 얼떨결에 비밀 사내 연애를 시작하게 된다.","An office romance entangled in a drunken stupor. Assistant Manager Han Si-won is suffering from the aftereffects of a breakup after being dumped by her fourth man. Her self-esteem is at rock bottom because of Manager Moon, who she dislikes every day for her work. Si-won, whose feelings have built up to the point of being abusive, gets drunk and swears at Manager Moon on the day of a company dinner and makes a fool of himself... Si-won tries to apologize but ends up making an absurd confession to Manager Moon. He wants to take back his confession right away, but Manager Moon accepts it, and they start a secret office romance in a daze.",9.91,"","","스토리, 로맨스","story, romance","2022.11.07 10:00",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=802034"
751625,"수상한 비밀상담부","Suspicious Secret Counseling Department","149","149","태희는 같은 반 해원이 자꾸만 자기를 쳐다보는 게 신경 쓰인다.쳐다보는 이유를 알기 위해 방과후 해원을 쫓아가는데…골목길에서 해원이 웬 남자애랑 지금 뭐 하는 거지?!충격과 혼란이 가득한 태희에게 해원이 건넨 말, ""야, 네 뒤에 귀신 붙었다.""귀신 찾는 놈, 김찬!귀신 잡는 놈, 최민우!귀신 같은 놈, 김해원!귀신 꼬이는 놈, 한태희!개성 강한 네 사람의 우당탕탕 오컬트 청춘 성장 드라마!!","Tae-hee is bothered by the fact that her classmate Hae-won keeps staring at her. To find out why, she chases after Hae-won after school... What is Hae-won doing with some guy in an alley?! Tae-hee is shocked and confused when Hae-won says, ""Hey, there's a ghost behind you."" The guy who finds ghosts, Kim Chan! The guy who catches ghosts, Choi Min-woo! The guy who's like a ghost, Kim Hae-won! The guy who's attracted to ghosts, Han Tae-hee! A youthful occult growth drama full of ups and downs about four people with strong personalities!!",9.92,"12세 이용가","12+","에피소드, 스릴러","episode, thriller","2021.09.28 22:58",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=751625"
557673,"수업시간그녀","Class time her","박수봉","Park Soo-bong","수업시간, 나를 두근거리게 만드는 내 옆자리의 그녀.당신들에게도 있었던 가슴 속까지 설레는 이야기.","The girl next to me who makes my heart flutter during class time. A heart-fluttering story that you all have had too.",9.94,"전체연령가","all ages","스토리, 로맨스","story, romance","2013.11.21 23:06",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=557673"
768534,"수영만화일기","Swimming Cartoon Diary","해오","Haeo","백수 겸 만화가지망생 해오, 저질체력에서 벗어나기 위해 수영에 도전!작심삼일이리라는 예상과는 다르게 어느새 수영에 익숙해진다.'이게 대체 어떻게 된 일이야? 나…… 수영을 사랑하게 된 걸까?'그렇게 수영을 익혀가면서 점차 몸도 마음도 성장해나가는데…….불확실한 미래를 안고 살아가지만, 해오는 오늘도 수영한다.","Haeo, a freeloader and aspiring cartoonist, challenges herself to swimming to overcome her poor physical strength! Contrary to her expectations that it would only last three days, she soon becomes accustomed to swimming. 'What on earth happened? I... ... have come to love swimming?' As she learns to swim, her body and mind gradually grow... ... Even though she lives with an uncertain future, Haeo swims today as well.",9.9,"전체연령가","all ages","에피소드, 일상","episode, daily","2022.12.28 23:00",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=768534"
771718,"수요웹툰의 나강림","Na Kang-rim from Wednesday Webtoon","이경민 / 송준혁","Lee Kyung-min / Song Jun-hyeok","평소 웹툰을 즐겨보는 고등학생 나강림. 어느날 그의 눈앞에 웹툰 속에서 봤던 여주인공이 나타나는 기이한 일이 펼쳐진다.심지어 웹툰에서와 똑같은 사건이 그녀를 위기로 몰아넣는데,문제는 그 사건으로부터 그녀를 구해줄 주인공이 현실에는 없다는 것!결국 나강림은 주인공 역할을 대신하여 그녀들을 구하기 위해 시간을 반복하며 구른다.","Na Kang-rim, a high school student who enjoys reading webtoons, experiences a strange situation in which the female protagonist from the webtoon appears in front of him. Even the exact same incident as in the webtoon pushes her into a crisis, but the problem is that there is no protagonist in reality who can save her from that incident! In the end, Na Kang-rim takes on the role of the protagonist and rolls through time repeatedly to save them.",9.89,"15세 이용가","15+","스토리, 판타지","story, fantasy","2022.12.27 22:52",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=771718"
744081,"수평선","horizon","정지훈","Jeong Ji-hoon","<더 복서> 정지훈 작가 전작!세계멸망 후, 모든 걸 잃은 소년·소녀의 만남","<The Boxer> The previous work of writer Jeong Ji-hoon! After the destruction of the world, a boy and a girl who lost everything meet.",9.95,"15세 이용가","15+","스토리, 드라마","story, drama","2020.04.07 10:10",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=744081"
703853,"수학 잘하는 법","How to be good at math","하비영","Harvey Young","그와 그녀의 수학 잘하는 법2017 <청춘로맨스 대전> 우수상 수상작","How to Do Math with Him and Her2017 <Youth Romance Competition> Excellence Award Winner",9.91,"전체연령가","all ages","스토리, 로맨스","story, romance","2019.04.20 23:28",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=703853"
783106,"수호하는 너에게","To you who protects","김순돌","Kim Soon-dol","영매로 태어나 귀신을 피해 살아온 태남.무당인 할머니의 보호 아래 한정된 생활을 하며 살았지만, 대학교에 진학하며 드디어 자유를 찾았다!게다가 입학식에서 만난 동기 성결의 수호령은 주변 귀신들을 퇴치시키는 장군신급 능력을 가진 신,태남은 성결과 함께 자유로운 대학생활을 만끽할 수 있을까?","Taenam was born a medium and has been avoiding ghosts. He lived a limited life under the protection of his grandmother, a shaman, but he finally found freedom when he entered college! What's more, the guardian spirit of Seonggyeol, a classmate he met at the entrance ceremony, is a god with the ability to exorcise ghosts around him. Will Taenam be able to enjoy a free college life with Seonggyeol?",9.93,"12세 이용가","12+","스토리, 로맨스","story, romance","2022.12.27 22:57",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=783106"
774831,"수희0(tngmlek0)","Suhee0(tngmlek0)","생일기분","Birthday mood","가난한 집안, 어려운 형편에도 굴하지 않고 꿋꿋이 살아 가는 회사원 조수희.우연한 계기로 인터넷 방송을 시작하게 된다.처음엔 별 생각 없이 시작했던 인터넷 방송이 점차 수희의 삶의 균형을 무너뜨리게 되는데...","Jo Soo-hee, an office worker who lives a tough life despite her poor family and difficult circumstances, starts broadcasting on the Internet by chance. The Internet broadcast, which she started without much thought at first, gradually destroys the balance of Soo-hee's life...",9.91,"12세 이용가","12+","스토리, 드라마","story, drama","2022.12.24 22:56",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=774831"
797937,"순수한 동거생활","Pure cohabitation","성은 / 플아다","Last name / Playa","아침부터 밤까지 두근두근. 집에서도 회사에서도 꽁냥꽁냥! 오빠의 절친이자 무섭기만 하던 집주인과 같은 회사 같은 팀에 다니게 되었습니다. 동거만으로도 심장이 떨리는데, 이 남자.. 왜 나한테 잘하지? 무섭게.. 고군분투 햇병아리 사회 초년생 '오소정'과 친구의 동생을 사랑하게 된 남자 '차강우'의 옥신각신 동거 이야기.","Heart pounding from morning till night. Crazy at home and at work! I started working at the same company and on the same team as my brother's best friend and scary landlord. My heart is pounding just living together, but this guy... why is he so nice to me? So scary... The story of Oh So-jung, a struggling rookie in society, and Cha Kang-woo, a man who falls in love with his friend's younger sibling.",9.94,"12세 이용가","12+","스토리, 로맨스","story, romance","2022.12.28 22:51",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=797937"
761461,"순정말고 순종","Not pure, but obedient","슈안","Shuan","하루에 무려 쓰리잡. 스물 다섯 지언의 일과 끝에 남는 건 갑질에 시달린 스트레스와 돼지우리같은 집구석 뿐이다. 그러다 어느날 얻게 된 인형 한 개. 이것만 있으면 대한민국의 탑 배우 남도윤을 가정부로 부려먹을 수있다...?!2017 최강자전 대상 수상작 <늑대와 빨간모자> 슈안 작가의 차기작!","Three jobs a day. After twenty-five days of work, all that's left is the stress of being bullied and the pigsty-like corners of the house. Then one day, she gets a doll. With this, she can make South Korea's top actor Nam Do-yoon work as her housekeeper...?! The next work by Shu-an, the winner of the 2017 Strongest Biker Contest, <Red Riding Hood and the Wolf>!",9.95,"12세 이용가","12+","스토리, 로맨스","story, romance","2022.12.25 22:50",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=761461"
797731,"순정빌런","Pure Villain","세윤","Seyoon","특수능력을 가진 범죄자를 상대하기 위한 특수경찰이 존재하는 세계. 평화로운 나날을 보내던 최강의 특수경찰 '한도령'에게 감당할 수 없는 빌런이 찾아온다! 그런데 이 범죄자, 어딘가 이상하다?최강의 히어로를 사랑하는 최악의 빌런 '박로사'의 우당탕탕 사랑이야기","In a world where special police exist to deal with criminals with special abilities. The strongest special police officer, 'Hando-ryeong', who was living peaceful days, is visited by an unmanageable villain! But what's wrong with this criminal? The crazy love story of the worst villain, 'Park Rosa', who loves the strongest hero",9.99,"12세 이용가","12+","스토리, 로맨스","story, romance","2022.12.28 22:50",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=797731"
729259,"숨:킬더바디","Breath:Killerbody","이재헌 / 김태순","Lee Jae-heon / Kim Tae-sun","삶과 죽음의 기준은 무엇인가!신감각 SF 하드코어 액션","What is the standard of life and death? A new sensation SF hardcore action",9.79,"15세 이용가","15+","스토리, 액션","story, action","2019.11.08 23:22",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=729259"
781339,"숨겨진 성녀","Hidden Saint","야마겟돈 / 연슬아","Yamageddon / Yeonsul-ah","오래 전, 성녀를 사랑했던 성기사가 있었다. 사사로운 감정을 가지면 안 되는 성녀에게 해가 될까 그는 늘 한 발짝 떨어져서 성녀를 지켰다. 하지만 성녀는 결국 성기사의 품에서 최후를 맞이하고, 성기사는 비통하게 맹세했다. ‘제게 다음 생이 있다면, 그때는 당신을 성녀로 살게 하지 않겠습니다.’ 기나긴 300년의 시간이 흘러, 성녀는 다시태어났다. 이번 생에는 두사람의 염원이 이루어질 수 있을까?","Long ago, there was a knight who loved a saint. He always stayed a step away from the saint, fearing that he might harm the saint, who was not allowed to have personal feelings. However, the saint eventually met her end in the knight's arms, and the knight made a bitter vow. 'If I have another life, I will not let you live as a saint then.' After a long 300 years, the saint was reborn. Will their wishes come true in this life?",9.92,"전체연령가","all ages","스토리, 로맨스","story, romance","2022.11.25 22:58",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=781339"
640110,"숲 속의 미마","Mima in the forest","후은","After that","전대미문의 이상한 마법사 하지만 자칭 완벽한 마법사!영혼이 자유로운 어떤 마법사 이야기","An unprecedented and strange wizard, but a self-proclaimed perfect wizard! A story about a wizard with a free soul",9.98,"전체연령가","all ages","스토리, 판타지","story, fantasy","2017.02.17 23:19",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=640110"
801590,"숲속에서 공작이 주운 것은","What the peacock picked up in the forest","이재원 / 젭 / MON쉘","Lee Jae-won / Jeb / MON Shell","엘리시아 크레드가 돌아왔다. 10살의 몸으로.그건 좋은데, 왜 하필 이 시점이야?한밤중 숲에서 들개들의 먹이가 될 뻔한 그녈 구해준 인물은 온갖 위험한 소문의 주인공, 발른 공작인데.죽이려고 혈안이 된 새어머니와, 냉대하고 방치하는 아버지 때문에 29번의 삶을 불행 속에서 살아왔다.이번은 신이 준 마지막 기회. 엘리시아는 공작의 도움을 받아 운명을 바꿔 나간다.","Elicia Cred is back. In the body of a 10-year-old. That's great, but why now? The person who saved her from being eaten by wild dogs in the forest in the middle of the night is the Duke of Baln, the subject of all kinds of dangerous rumors. With a stepmother who is hell-bent on killing her and a cold and neglectful father, she has lived 29 lives in misery. This is the last chance given by God. Elicia changes her fate with the Duke's help.",9.94,"전체연령가","all ages","스토리, 로맨스","story, romance","2022.12.25 22:00",FALSE,TRUE,"https://comic.naver.com/webtoon/list?titleId=801590"
738145,"숲속의 담","The wall in the forest","다홍","Dahong","어느 순간부터 성장이 멈춘 '담'은사람들을 피해 숲속으로 떠난다.","At some point, Dam, whose growth stopped, escapes from people and goes into the forest.",9.98,"전체연령가","all ages","스토리, 판타지","story, fantasy","2022.07.25 23:00",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=738145"
650304,"슈퍼 시크릿","Super Secret","이온","ion","평범한 여대생 은호와 조금 특별한 소꿉친구 견우의 술래잡기. 은호만 모르는 이웃집의 비밀들이 밝혀진다","A game of tag between Eun-ho, an ordinary college student, and her somewhat special childhood friend, Gyeon-woo. Secrets of the neighbors that only Eun-ho doesn't know about are revealed.",9.98,"전체연령가","all ages","에피소드, 로맨스","episode, romance","2018.01.29 23:19",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=650304"
785749,"슈퍼스타 천대리","Superstar Cheon Daeri","박경원 / 이재국 / Do8","Park Kyung-won / Lee Jae-guk / Do8","“대한민국 직장인이라면 포기한 꿈 하나 정도는 있잖아요.” “그래, 누구에게나 그럴듯한 변명이 있지. 슈퍼스타의 아우라를 전수받기 전까지는…” 일은 일대로 하고 업무 성과는 뺏기고, 오늘도 내일도 평범한 직딩 천호연 대리! 어느 날, 마음을 담아 부른 노래가 과거의 슈퍼스타 한지혁을 불러낸다. “네가 마음에 들었다. 내 아우라를 너에게 전수해 주지.” “…??!” “자, 이제 동료를 모아 직장인 밴드 오디션에 도전하자.” “…??????????!”","“Everyone who works in Korea has at least one dream they’ve given up on.” “Yeah, everyone has a plausible excuse. Until they learn the aura of a superstar…” Working hard but losing track of his work results, Cheon Ho-yeon is just an ordinary office worker today and tomorrow! One day, a song she sings with all her heart calls out the former superstar Han Ji-hyeok. “I like you. I’ll learn my aura from you.” “…??!” “Okay, now gather your colleagues and let’s audition for the office band.” “…??????????!”",9.82,"전체연령가","all ages","스토리, 감성","story, emotional","2022.12.25 22:59",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=785749"
57875,"슈퍼트리오","Super Trio","황미나","Hwang Mina","대한민국 명작 만화 초대선.살아 있는 전설 황미나 작가님의 명작 “슈퍼트리오”
웹툰 리메이크로 슈퍼 트리오를 다시 만나다.","An Invitation to the Masterpieces of Korean Comics. A Masterpiece by Living Legend Hwang Mi-na, “Super Trio”
Meet the Super Trio Again with a Webtoon Remake",9.25,"12세 이용가","12+","스토리, 개그","story, gag","2009.05.25 00:04",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=57875"
347685,"슈퍼트리오 시즌2","Super Trio Season 2","황미나","Hwang Mina","대한민국 명작 만화 초대선.
살아 있는 전설 황미나 작가의 명작 “슈퍼트리오” 시즌2로 돌아오다.","The first selection of Korean masterpieces. The living legend Hwang Mi-na's masterpiece ""Super Trio"" returns with season 2.",7.36,"12세 이용가","12+","스토리, 개그","story, gag","2012.06.04 23:10",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=347685"
183558,"스마일 브러시, 오래된 사...","Smile Brush, Old Sa...","와루","Waru","오래된 사진에서 찾아보는 어린 시절의 이야기.
당신의 앨범에서 잃어버렸던 추억을 찾아보세요.","Find your childhood stories in old photos. Find lost memories in your album.",9.94,"전체연령가","all ages","에피소드, 일상","episode, daily","2011.07.29 00:10",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=183558"
150389,"스마일브러시","Smile Brush","와루","Waru","반복되는 일상에서 발생하는 사건 사고들.
소심하지만 할 말은 하는 가슴 따스한 와루의 좌충우돌 일상의 반전 에피소드.","Incidents and incidents that occur in repetitive daily life. Episodes of the twists and turns of Waru's timid but warm-hearted daily life.",9.94,"전체연령가","all ages","에피소드, 일상","episode, daily","2010.06.26 00:44",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=150389"
403631,"스마트폰 게임 개발 이야기","Smartphone game development story","유영욱","Yoo Young Wook","생생한 게임 개발의 현장을 전한다!
유쾌발랄 좌충우돌 게임 개발 이야기.","We deliver the vivid game development scene! A cheerful and lively story of game development.",9.74,"전체연령가","all ages","에피소드, 일상","episode, daily","2012.12.29 23:08",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=403631"
745236,"스몰","Small","을승","Eulseung","네 앞에 서면 왜 난 자꾸...♡좋아하는 이성과 함께 있으면 자꾸만 작아지는 것 같은 기분, 한 번쯤 다들 경험해 봤지? 문제는 정말 몸까지 줄어든다구!","When I stand in front of you, why do I keep...♡ Have you ever experienced the feeling of getting smaller when you're with someone you like? The problem is that even your body shrinks!",9.91,"전체연령가","all ages","스토리, 로맨스","story, romance","2021.06.15 23:10",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=745236"
743423,"스윗솔티","Sweet Salty","달삐","Dalpi","이번 알바는 잘리면 안 된다!!욱하는 성격에 매번 사고만 치는 경찰 준비생의 성질 개조 알바가 시작됩니다.","This part-time job can't be cut!! A police officer trainee who always causes trouble due to his short temper begins a part-time job to improve his temper.",9.97,"전체연령가","all ages","스토리, 드라마","story, drama","2021.04.22 23:10",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=743423"
791847,"스치면 인연 스며들면 사랑","If you brush past, it becomes fate, if you seep in, it becomes love","을승","Eulseung","다른 지구에 존재감을 두고 이 쪽 지구로 넘어온 현도. 어느 날 현도의 존재를 느낄 수 있는 사람인 선화가 현도 앞에 나타난다. 아무것도 남기지 않고 살던 곳으로 돌아가려던 현도에게 희망이 생긴다. '나도 남들처럼 살 수 있지 않을까?'. 옷깃만 스쳐도 인연. 현도는 인연을 넘어 이 곳에 자연스럽게 스며들고 싶다.","Hyundo, who left his presence on another Earth and came to this Earth. One day, Seonhwa, who can sense Hyundo's presence, appears in front of Hyundo. Hyundo, who was planning to return to where he lived without leaving anything behind, begins to have hope. 'Can't I live like everyone else?' Even just brushing the collar of a shirt is a connection. Hyundo wants to go beyond a connection and naturally seep into this place.",9.95,"전체연령가","all ages","스토리, 로맨스","story, romance","2022.12.29 22:54",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=791847"
751642,"스캔들","Scandal","티바 / 도그 / 달콤J","Tiba / Dog / Sweet J","당대 최고 인기 여배우의 스캔들의 주인공이 내 남편이라면?남편의 불륜으로 신혼이 파탄난 지우는 기자생활을 접고 미국으로 떠나게 되고, 전 남편이 거절할 수 없는 제안을 건네온다.","What if the most popular actress of the time's scandal is the center of my husband's? Ji-woo, whose newlywed marriage is ruined by her husband's affair, gives up her career as a journalist and leaves for the United States, where her ex-husband makes her an offer she can't refuse.",9.89,"12세 이용가","12+","스토리, 로맨스","story, romance","2022.02.15 22:50",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=751642"
52946,"스쿨홀릭","Schoolholic","신의철","Shin Eui-cheol","신선생과 학생들이 함께 울고 웃는대한민국 학교의 유쾌한 일상! 다함께 <스쿨홀릭>에 중독되어 봅시다!","The cheerful daily life of a Korean school where teachers and students cry and laugh together! Let's all become addicted to <Schoolholic>!",9.89,"전체연령가","all ages","에피소드, 개그","episode, gag","2012.12.28 23:04",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=52946"
754873,"스크립토리움","Scriptorium","Song","Song","신화, 전설, 그리고 우리들의 이야기<미쳐 날뛰는 생활툰> Song 작가 단편선.","Myths, legends, and our stories <Crazy and Wild Life Toon> Song writer's short story collection.",9.95,"12세 이용가","12+","옴니버스, 판타지","omnibus, fantasy","2020.12.23 22:50",TRUE,FALSE,"https://comic.naver.com/webtoon/list?titleId=754873"
721948,"스터디그룹","Study group","신형욱 / 유승연","Shin Hyung-wook / Yoo Seung-yeon","우등생을 꿈꾸는 최강 소년의 고교액션활극.공부를 잘 하고 싶지만 애석하게도 싸움 실력에만 재능이 몰빵된 고등학생 윤가민.똥통학교 유성공고에서 스터디그룹을 만드는데….그와 스터디 멤버들의 (진짜로) 피튀기는 입시이야기!","A high school action movie about the strongest boy who dreams of becoming a top student. Yoon Ga-min, a high school student who wants to study hard but unfortunately only has talent for fighting. He creates a study group at the shitty school, Yuseong Technical High School... The (really) bloody college entrance exam story of him and the study group members!",9.96,"15세 이용가","15+","스토리, 액션","story, action","2022.12.30 22:55",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=721948"
736928,"스테어스","Stairs","옹구","Onggu","세상의 끝에는 '월 스테어'가 있고, 그 끝에는 모든 것이 있을 것이다.한계를 넘어 세상의 끝에서 가장 강한 자로 태어나라!","At the end of the world, there is a 'Wall Stair', and at the end of it, everything will be there. Go beyond the limits and be born as the strongest at the end of the world!",9.56,"12세 이용가","12+","스토리, 판타지","story, fantasy","2021.04.28 23:02",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=736928"
254143,"스토커","Stalker","단우","Danwoo","어린 딸이 있는 평범한 주부를 스토킹하는 의문의 남자. 어느 날 집앞에서 그녀의 딸이 유괴당하는 장면을 목격하게 된다.","A mysterious man stalks an ordinary housewife with a young daughter. One day, he witnesses her daughter being kidnapped in front of her house.",9.93,"15세 이용가","15+","스토리, 스릴러","story, thriller","2011.07.31 00:12",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=254143"
794743,"스토커의 하루","A day in the life of a stalker","bunny","bunny","옆집엔 스토커가 살고 윗집엔 미치광이가 산다! 끔찍한 기억의 고시원에서 벗어나 허름한 원룸으로 도망쳐 나온 미대생 ‘김하루’. 이사 온 지 한 달 만에 옆집에는 자살 사건이 발생하고 그 방엔 음침하고 수상해 보이는 여자가 이사 온다. 그러던 어느 날 집으로 돌아온 김하루의 눈앞에 자신의 방에서 식칼을 든 채 서 있는 옆집 여자와 마주치게 되는데… “하루씨… 난 당신을 위해 뭐든 할 수 있어.”","There's a stalker living next door, and a crazy person living upstairs! Art student Kim Haru runs away from the goshiwon of terrible memories to a shabby one-room apartment. A month after moving in, a suicide occurs next door, and a gloomy and suspicious woman moves in. Then one day, when Kim Haru returns home, he encounters the woman next door standing in his room with a kitchen knife... ""Haru... I can do anything for you.""",9.77,"15세 이용가","15+","스토리, 스릴러","story, thriller","2022.12.29 22:52",FALSE,FALSE,"https://comic.naver.com/webtoon/list?titleId=794743"
597480,"스튜디오 짭쪼롬","Studio Salty","오묘","Mysterious","백수, 수험생, 방구석폐인, 외국인같은 한국인서로 다른 사람들이 모여 만드는 유쾌한 일상 시트콤!","A delightful everyday sitcom created by people who are all different from each other: unemployed, test takers, roommates, and foreigners who are Koreans!",9.97,"전체연령가","all ages","스토리, 로맨스","story, romance","2015.03.19 23:11",TRUE,TRUE,"https://comic.naver.com/webtoon/list?titleId=597480"
